0	n	p
0.6386	5.24760219683E-05	1.33631339553E-05
0.6387	5.25037824552E-05	1.33670329631E-05
0.6388	5.25315397945E-05	1.33709312645E-05
0.6389	5.25592939819E-05	1.33748288608E-05
0.639	5.25870450138E-05	1.33787257540E-05
0.6391	5.26147928848E-05	1.33826219453E-05
0.6392	5.26425375918E-05	1.33865174366E-05
0.6393	5.26702791308E-05	1.33904122293E-05
0.6394	5.26980174974E-05	1.33943063253E-05
0.6395	5.27257526874E-05	1.33981997258E-05
0.6396	5.27534846972E-05	1.34020924328E-05
0.6397	5.27812135224E-05	1.34059844477E-05
0.6398	5.28089391590E-05	1.34098757721E-05
0.6399	5.28366616032E-05	1.34137664075E-05
0.64	5.28643808509E-05	1.34176563557E-05
0.6401	5.28920968979E-05	1.34215456182E-05
0.6402	5.29198097407E-05	1.34254341966E-05
0.6403	5.29475193749E-05	1.34293220923E-05
0.6404	5.29752257967E-05	1.34332093073E-05
0.6405	5.30029290023E-05	1.34370958427E-05
0.6406	5.30306289876E-05	1.34409817004E-05
0.6407	5.30583257487E-05	1.34448668818E-05
0.6408	5.30860192817E-05	1.34487513887E-05
0.6409	5.31137095829E-05	1.34526352224E-05
0.641	5.31413966483E-05	1.34565183847E-05
0.6411	5.31690804739E-05	1.34604008770E-05
0.6412	5.31967610560E-05	1.34642827010E-05
0.6413	5.32244383910E-05	1.34681638581E-05
0.6414	5.32521124746E-05	1.34720443500E-05
0.6415	5.32797833032E-05	1.34759241782E-05
0.6416	5.33074508731E-05	1.34798033443E-05
0.6417	5.33351151804E-05	1.34836818498E-05
0.6418	5.33627762214E-05	1.34875596963E-05
0.6419	5.33904339923E-05	1.34914368854E-05
0.642	5.34180884894E-05	1.34953134185E-05
0.6421	5.34457397087E-05	1.34991892972E-05
0.6422	5.34733876468E-05	1.35030645231E-05
0.6423	5.35010323000E-05	1.35069390977E-05
0.6424	5.35286736644E-05	1.35108130226E-05
0.6425	5.35563117362E-05	1.35146862993E-05
0.6426	5.35839465122E-05	1.35185589293E-05
0.6427	5.36115779883E-05	1.35224309141E-05
0.6428	5.36392061610E-05	1.35263022554E-05
0.6429	5.36668310266E-05	1.35301729545E-05
0.643	5.36944525815E-05	1.35340430132E-05
0.6431	5.37220708221E-05	1.35379124327E-05
0.6432	5.37496857450E-05	1.35417812149E-05
0.6433	5.37772973462E-05	1.35456493609E-05
0.6434	5.38049056225E-05	1.35495168725E-05
0.6435	5.38325105699E-05	1.35533837512E-05
0.6436	5.38601121853E-05	1.35572499985E-05
0.6437	5.38877104649E-05	1.35611156158E-05
0.6438	5.39153054052E-05	1.35649806046E-05
0.6439	5.39428970027E-05	1.35688449667E-05
0.644	5.39704852538E-05	1.35727087033E-05
0.6441	5.39980701551E-05	1.35765718159E-05
0.6442	5.40256517033E-05	1.35804343063E-05
0.6443	5.40532298945E-05	1.35842961756E-05
0.6444	5.40808047256E-05	1.35881574256E-05
0.6445	5.41083761928E-05	1.35920180578E-05
0.6446	5.41359442932E-05	1.35958780734E-05
0.6447	5.41635090227E-05	1.35997374741E-05
0.6448	5.41910703784E-05	1.36035962614E-05
0.6449	5.42186283566E-05	1.36074544368E-05
0.645	5.42461829541E-05	1.36113120018E-05
0.6451	5.42737341673E-05	1.36151689576E-05
0.6452	5.43012819932E-05	1.36190253060E-05
0.6453	5.43288264281E-05	1.36228810483E-05
0.6454	5.43563674686E-05	1.36267361862E-05
0.6455	5.43839051118E-05	1.36305907210E-05
0.6456	5.44114393538E-05	1.36344446540E-05
0.6457	5.44389701917E-05	1.36382979871E-05
0.6458	5.44664976221E-05	1.36421507213E-05
0.6459	5.44940216416E-05	1.36460028585E-05
0.646	5.45215422471E-05	1.36498543998E-05
0.6461	5.45490594350E-05	1.36537053469E-05
0.6462	5.45765732026E-05	1.36575557011E-05
0.6463	5.46040835461E-05	1.36614054640E-05
0.6464	5.46315904625E-05	1.36652546370E-05
0.6465	5.46590939486E-05	1.36691032214E-05
0.6466	5.46865940012E-05	1.36729512188E-05
0.6467	5.47140906169E-05	1.36767986308E-05
0.6468	5.47415837928E-05	1.36806454585E-05
0.6469	5.47690735255E-05	1.36844917036E-05
0.647	5.47965598118E-05	1.36883373674E-05
0.6471	5.48240426487E-05	1.36921824514E-05
0.6472	5.48515220332E-05	1.36960269571E-05
0.6473	5.48789979617E-05	1.36998708858E-05
0.6474	5.49064704314E-05	1.37037142391E-05
0.6475	5.49339394392E-05	1.37075570182E-05
0.6476	5.49614049819E-05	1.37113992247E-05
0.6477	5.49888670563E-05	1.37152408599E-05
0.6478	5.50163256595E-05	1.37190819255E-05
0.6479	5.50437807884E-05	1.37229224226E-05
0.648	5.50712324399E-05	1.37267623528E-05
0.6481	5.50986806115E-05	1.37306017175E-05
0.6482	5.51261252985E-05	1.37344405179E-05
0.6483	5.51535664995E-05	1.37382787557E-05
0.6484	5.51810042111E-05	1.37421164322E-05
0.6485	5.52084384300E-05	1.37459535488E-05
0.6486	5.52358691536E-05	1.37497901069E-05
0.6487	5.52632963784E-05	1.37536261080E-05
0.6488	5.52907201019E-05	1.37574615533E-05
0.6489	5.53181403209E-05	1.37612964445E-05
0.649	5.53455570325E-05	1.37651307827E-05
0.6491	5.53729702337E-05	1.37689645693E-05
0.6492	5.54003799217E-05	1.37727978061E-05
0.6493	5.54277860935E-05	1.37766304940E-05
0.6494	5.54551887460E-05	1.37804626346E-05
0.6495	5.54825878767E-05	1.37842942293E-05
0.6496	5.55099834825E-05	1.37881252795E-05
0.6497	5.55373755603E-05	1.37919557866E-05
0.6498	5.55647641076E-05	1.37957857518E-05
0.6499	5.55921491214E-05	1.37996151767E-05
0.65	5.56195305987E-05	1.38034440625E-05
0.6501	5.56469085369E-05	1.38072724107E-05
0.6502	5.56742829330E-05	1.38111002226E-05
0.6503	5.57016537844E-05	1.38149274997E-05
0.6504	5.57290210880E-05	1.38187542431E-05
0.6505	5.57563848412E-05	1.38225804545E-05
0.6506	5.57837450412E-05	1.38264061350E-05
0.6507	5.58111016851E-05	1.38302312861E-05
0.6508	5.58384547703E-05	1.38340559092E-05
0.6509	5.58658042939E-05	1.38378800053E-05
0.651	5.58931502532E-05	1.38417035763E-05
0.6511	5.59204926455E-05	1.38455266232E-05
0.6512	5.59478314679E-05	1.38493491475E-05
0.6513	5.59751667182E-05	1.38531711503E-05
0.6514	5.60024983930E-05	1.38569926334E-05
0.6515	5.60298264901E-05	1.38608135976E-05
0.6516	5.60571510067E-05	1.38646340446E-05
0.6517	5.60844719398E-05	1.38684539758E-05
0.6518	5.61117892874E-05	1.38722733923E-05
0.6519	5.61391030461E-05	1.38760922955E-05
0.652	5.61664132137E-05	1.38799106868E-05
0.6521	5.61937197876E-05	1.38837285675E-05
0.6522	5.62210227647E-05	1.38875459389E-05
0.6523	5.62483221433E-05	1.38913628025E-05
0.6524	5.62756179197E-05	1.38951791593E-05
0.6525	5.63029100922E-05	1.38989950108E-05
0.6526	5.63301986576E-05	1.39028103585E-05
0.6527	5.63574836135E-05	1.39066252034E-05
0.6528	5.63847649576E-05	1.39104395471E-05
0.6529	5.64120426871E-05	1.39142533906E-05
0.653	5.64393167995E-05	1.39180667356E-05
0.6531	5.64665872921E-05	1.39218795830E-05
0.6532	5.64938541625E-05	1.39256919344E-05
0.6533	5.65211174085E-05	1.39295037911E-05
0.6534	5.65483770271E-05	1.39333151542E-05
0.6535	5.65756330160E-05	1.39371260252E-05
0.6536	5.66028853726E-05	1.39409364052E-05
0.6537	5.66301340948E-05	1.39447462959E-05
0.6538	5.66573791797E-05	1.39485556980E-05
0.6539	5.66846206250E-05	1.39523646133E-05
0.654	5.67118584282E-05	1.39561730429E-05
0.6541	5.67390925870E-05	1.39599809881E-05
0.6542	5.67663230987E-05	1.39637884501E-05
0.6543	5.67935499612E-05	1.39675954303E-05
0.6544	5.68207731720E-05	1.39714019300E-05
0.6545	5.68479927284E-05	1.39752079505E-05
0.6546	5.68752086285E-05	1.39790134928E-05
0.6547	5.69024208694E-05	1.39828185586E-05
0.6548	5.69296294491E-05	1.39866231489E-05
0.6549	5.69568343651E-05	1.39904272650E-05
0.655	5.69840356151E-05	1.39942309083E-05
0.6551	5.70112331965E-05	1.39980340799E-05
0.6552	5.70384271072E-05	1.40018367811E-05
0.6553	5.70656173451E-05	1.40056390134E-05
0.6554	5.70928039074E-05	1.40094407777E-05
0.6555	5.71199867920E-05	1.40132420756E-05
0.6556	5.71471659966E-05	1.40170429080E-05
0.6557	5.71743415190E-05	1.40208432765E-05
0.6558	5.72015133567E-05	1.40246431822E-05
0.6559	5.72286815076E-05	1.40284426262E-05
0.656	5.72558459694E-05	1.40322416101E-05
0.6561	5.72830067398E-05	1.40360401349E-05
0.6562	5.73101638165E-05	1.40398382019E-05
0.6563	5.73373171975E-05	1.40436358123E-05
0.6564	5.73644668802E-05	1.40474329675E-05
0.6565	5.73916128629E-05	1.40512296685E-05
0.6566	5.74187551428E-05	1.40550259168E-05
0.6567	5.74458937181E-05	1.40588217134E-05
0.6568	5.74730285863E-05	1.40626170597E-05
0.6569	5.75001597457E-05	1.40664119568E-05
0.657	5.75272871936E-05	1.40702064060E-05
0.6571	5.75544109281E-05	1.40740004087E-05
0.6572	5.75815309475E-05	1.40777939658E-05
0.6573	5.76086472482E-05	1.40815870787E-05
0.6574	5.76357598294E-05	1.40853797486E-05
0.6575	5.76628686886E-05	1.40891719767E-05
0.6576	5.76899738238E-05	1.40929637642E-05
0.6577	5.77170752325E-05	1.40967551124E-05
0.6578	5.77441729131E-05	1.41005460225E-05
0.6579	5.77712668630E-05	1.41043364957E-05
0.658	5.77983570804E-05	1.41081265331E-05
0.6581	5.78254435633E-05	1.41119161360E-05
0.6582	5.78525263092E-05	1.41157053056E-05
0.6583	5.78796053168E-05	1.41194940431E-05
0.6584	5.79066805832E-05	1.41232823497E-05
0.6585	5.79337521069E-05	1.41270702267E-05
0.6586	5.79608198857E-05	1.41308576751E-05
0.6587	5.79878839175E-05	1.41346446961E-05
0.6588	5.80149442003E-05	1.41384312911E-05
0.6589	5.80420007324E-05	1.41422174612E-05
0.659	5.80690535113E-05	1.41460032076E-05
0.6591	5.80961025354E-05	1.41497885313E-05
0.6592	5.81231478023E-05	1.41535734336E-05
0.6593	5.81501893107E-05	1.41573579160E-05
0.6594	5.81772270579E-05	1.41611419791E-05
0.6595	5.82042610424E-05	1.41649256246E-05
0.6596	5.82312912621E-05	1.41687088533E-05
0.6597	5.82583177151E-05	1.41724916666E-05
0.6598	5.82853403992E-05	1.41762740655E-05
0.6599	5.83123593130E-05	1.41800560515E-05
0.66	5.83393744540E-05	1.41838376253E-05
0.6601	5.83663858209E-05	1.41876187884E-05
0.6602	5.83933934111E-05	1.41913995419E-05
0.6603	5.84203972235E-05	1.41951798869E-05
0.6604	5.84473972554E-05	1.41989598245E-05
0.6605	5.84743935056E-05	1.42027393562E-05
0.6606	5.85013859718E-05	1.42065184826E-05
0.6607	5.85283746524E-05	1.42102972055E-05
0.6608	5.85553595454E-05	1.42140755254E-05
0.6609	5.85823406489E-05	1.42178534439E-05
0.661	5.86093179612E-05	1.42216309621E-05
0.6611	5.86362914804E-05	1.42254080809E-05
0.6612	5.86632612048E-05	1.42291848017E-05
0.6613	5.86902271323E-05	1.42329611256E-05
0.6614	5.87171892616E-05	1.42367370535E-05
0.6615	5.87441475904E-05	1.42405125869E-05
0.6616	5.87711021171E-05	1.42442877267E-05
0.6617	5.87980528400E-05	1.42480624741E-05
0.6618	5.88249997571E-05	1.42518368302E-05
0.6619	5.88519428670E-05	1.42556107963E-05
0.662	5.88788821676E-05	1.42593843732E-05
0.6621	5.89058176574E-05	1.42631575622E-05
0.6622	5.89327493344E-05	1.42669303646E-05
0.6623	5.89596771969E-05	1.42707027813E-05
0.6624	5.89866012436E-05	1.42744748135E-05
0.6625	5.90135214723E-05	1.42782464622E-05
0.6626	5.90404378815E-05	1.42820177288E-05
0.6627	5.90673504695E-05	1.42857886140E-05
0.6628	5.90942592344E-05	1.42895591193E-05
0.6629	5.91211641748E-05	1.42933292457E-05
0.663	5.91480652889E-05	1.42970989941E-05
0.6631	5.91749625750E-05	1.43008683658E-05
0.6632	5.92018560315E-05	1.43046373620E-05
0.6633	5.92287456565E-05	1.43084059836E-05
0.6634	5.92556314489E-05	1.43121742317E-05
0.6635	5.92825134066E-05	1.43159421077E-05
0.6636	5.93093915280E-05	1.43197096122E-05
0.6637	5.93362658117E-05	1.43234767467E-05
0.6638	5.93631362557E-05	1.43272435122E-05
0.6639	5.93900028589E-05	1.43310099097E-05
0.664	5.94168656194E-05	1.43347759403E-05
0.6641	5.94437245356E-05	1.43385416052E-05
0.6642	5.94705796058E-05	1.43423069054E-05
0.6643	5.94974308287E-05	1.43460718420E-05
0.6644	5.95242782027E-05	1.43498364160E-05
0.6645	5.95511217261E-05	1.43536006286E-05
0.6646	5.95779613973E-05	1.43573644809E-05
0.6647	5.96047972148E-05	1.43611279738E-05
0.6648	5.96316291771E-05	1.43648911086E-05
0.6649	5.96584572828E-05	1.43686538861E-05
0.665	5.96852815301E-05	1.43724163077E-05
0.6651	5.97121019176E-05	1.43761783741E-05
0.6652	5.97389184438E-05	1.43799400867E-05
0.6653	5.97657311071E-05	1.43837014464E-05
0.6654	5.97925399063E-05	1.43874624542E-05
0.6655	5.98193448396E-05	1.43912231113E-05
0.6656	5.98461459055E-05	1.43949834187E-05
0.6657	5.98729431028E-05	1.43987433774E-05
0.6658	5.98997364297E-05	1.44025029886E-05
0.6659	5.99265258850E-05	1.44062622532E-05
0.666	5.99533114672E-05	1.44100211723E-05
0.6661	5.99800931746E-05	1.44137797470E-05
0.6662	6.00068710066E-05	1.44175379783E-05
0.6663	6.00336449600E-05	1.44212958672E-05
0.6664	6.00604150351E-05	1.44250534147E-05
0.6665	6.00871812300E-05	1.44288106222E-05
0.6666	6.01139435429E-05	1.44325674902E-05
0.6667	6.01407019728E-05	1.44363240201E-05
0.6668	6.01674565182E-05	1.44400802129E-05
0.6669	6.01942071774E-05	1.44438360696E-05
0.667	6.02209539496E-05	1.44475915911E-05
0.6671	6.02476968330E-05	1.44513467785E-05
0.6672	6.02744358262E-05	1.44551016330E-05
0.6673	6.03011709280E-05	1.44588561554E-05
0.6674	6.03279021372E-05	1.44626103468E-05
0.6675	6.03546294521E-05	1.44663642082E-05
0.6676	6.03813528715E-05	1.44701177408E-05
0.6677	6.04080723942E-05	1.44738709453E-05
0.6678	6.04347880187E-05	1.44776238230E-05
0.6679	6.04614997436E-05	1.44813763747E-05
0.668	6.04882075679E-05	1.44851286015E-05
0.6681	6.05149114899E-05	1.44888805046E-05
0.6682	6.05416115087E-05	1.44926320846E-05
0.6683	6.05683076226E-05	1.44963833428E-05
0.6684	6.05949998308E-05	1.45001342802E-05
0.6685	6.06216881315E-05	1.45038848978E-05
0.6686	6.06483725237E-05	1.45076351963E-05
0.6687	6.06750530062E-05	1.45113851771E-05
0.6688	6.07017295775E-05	1.45151348411E-05
0.6689	6.07284022364E-05	1.45188841891E-05
0.669	6.07550709820E-05	1.45226332222E-05
0.6691	6.07817358125E-05	1.45263819416E-05
0.6692	6.08083967271E-05	1.45301303479E-05
0.6693	6.08350537242E-05	1.45338784423E-05
0.6694	6.08617068031E-05	1.45376262260E-05
0.6695	6.08883559621E-05	1.45413736995E-05
0.6696	6.09150012003E-05	1.45451208642E-05
0.6697	6.09416425162E-05	1.45488677208E-05
0.6698	6.09682799088E-05	1.45526142706E-05
0.6699	6.09949133770E-05	1.45563605141E-05
0.67	6.10215429194E-05	1.45601064528E-05
0.6701	6.10481685348E-05	1.45638520872E-05
0.6702	6.10747902223E-05	1.45675974187E-05
0.6703	6.11014079806E-05	1.45713424479E-05
0.6704	6.11280218084E-05	1.45750871761E-05
0.6705	6.11546317049E-05	1.45788316039E-05
0.6706	6.11812376685E-05	1.45825757326E-05
0.6707	6.12078396984E-05	1.45863195629E-05
0.6708	6.12344377933E-05	1.45900630960E-05
0.6709	6.12610319522E-05	1.45938063327E-05
0.671	6.12876221738E-05	1.45975492739E-05
0.6711	6.13142084572E-05	1.46012919207E-05
0.6712	6.13407908012E-05	1.46050342741E-05
0.6713	6.13673692046E-05	1.46087763348E-05
0.6714	6.13939436664E-05	1.46125181040E-05
0.6715	6.14205141856E-05	1.46162595825E-05
0.6716	6.14470807611E-05	1.46200007712E-05
0.6717	6.14736433915E-05	1.46237416713E-05
0.6718	6.15002020762E-05	1.46274822835E-05
0.6719	6.15267568137E-05	1.46312226088E-05
0.672	6.15533076034E-05	1.46349626481E-05
0.6721	6.15798544438E-05	1.46387024024E-05
0.6722	6.16063973341E-05	1.46424418728E-05
0.6723	6.16329362733E-05	1.46461810598E-05
0.6724	6.16594712602E-05	1.46499199647E-05
0.6725	6.16860022940E-05	1.46536585883E-05
0.6726	6.17125293734E-05	1.46573969315E-05
0.6727	6.17390524977E-05	1.46611349953E-05
0.6728	6.17655716655E-05	1.46648727806E-05
0.6729	6.17920868760E-05	1.46686102883E-05
0.673	6.18185981284E-05	1.46723475193E-05
0.6731	6.18451054214E-05	1.46760844745E-05
0.6732	6.18716087542E-05	1.46798211549E-05
0.6733	6.18981081258E-05	1.46835575615E-05
0.6734	6.19246035349E-05	1.46872936948E-05
0.6735	6.19510949811E-05	1.46910295563E-05
0.6736	6.19775824631E-05	1.46947651464E-05
0.6737	6.20040659800E-05	1.46985004663E-05
0.6738	6.20305455309E-05	1.47022355167E-05
0.6739	6.20570211146E-05	1.47059702988E-05
0.674	6.20834927306E-05	1.47097048132E-05
0.6741	6.21099603775E-05	1.47134390610E-05
0.6742	6.21364240548E-05	1.47171730429E-05
0.6743	6.21628837613E-05	1.47209067600E-05
0.6744	6.21893394961E-05	1.47246402131E-05
0.6745	6.22157912585E-05	1.47283734030E-05
0.6746	6.22422390474E-05	1.47321063309E-05
0.6747	6.22686828620E-05	1.47358389973E-05
0.6748	6.22951227012E-05	1.47395714033E-05
0.6749	6.23215585645E-05	1.47433035499E-05
0.675	6.23479904507E-05	1.47470354376E-05
0.6751	6.23744183589E-05	1.47507670678E-05
0.6752	6.24008422885E-05	1.47544984408E-05
0.6753	6.24272622390E-05	1.47582295581E-05
0.6754	6.24536782078E-05	1.47619604199E-05
0.6755	6.24800901961E-05	1.47656910277E-05
0.6756	6.25064982020E-05	1.47694213819E-05
0.6757	6.25329022249E-05	1.47731514838E-05
0.6758	6.25593022640E-05	1.47768813338E-05
0.6759	6.25856983184E-05	1.47806109333E-05
0.676	6.26120903874E-05	1.47843402826E-05
0.6761	6.26384784699E-05	1.47880693830E-05
0.6762	6.26648625652E-05	1.47917982352E-05
0.6763	6.26912426728E-05	1.47955268400E-05
0.6764	6.27176187914E-05	1.47992551983E-05
0.6765	6.27439909206E-05	1.48029833111E-05
0.6766	6.27703590594E-05	1.48067111792E-05
0.6767	6.27967232070E-05	1.48104388031E-05
0.6768	6.28230833628E-05	1.48141661842E-05
0.6769	6.28494395258E-05	1.48178933231E-05
0.677	6.28757916953E-05	1.48216202205E-05
0.6771	6.29021398707E-05	1.48253468774E-05
0.6772	6.29284840510E-05	1.48290732948E-05
0.6773	6.29548242356E-05	1.48327994732E-05
0.6774	6.29811604235E-05	1.48365254137E-05
0.6775	6.30074926145E-05	1.48402511171E-05
0.6776	6.30338208073E-05	1.48439765842E-05
0.6777	6.30601450015E-05	1.48477018157E-05
0.6778	6.30864651960E-05	1.48514268128E-05
0.6779	6.31127813906E-05	1.48551515759E-05
0.678	6.31390935841E-05	1.48588761062E-05
0.6781	6.31654017761E-05	1.48626004042E-05
0.6782	6.31917059658E-05	1.48663244711E-05
0.6783	6.32180061524E-05	1.48700483074E-05
0.6784	6.32443023353E-05	1.48737719140E-05
0.6785	6.32705945138E-05	1.48774952919E-05
0.6786	6.32968826872E-05	1.48812184417E-05
0.6787	6.33231668549E-05	1.48849413643E-05
0.6788	6.33494470159E-05	1.48886640607E-05
0.6789	6.33757231700E-05	1.48923865313E-05
0.679	6.34019953162E-05	1.48961087773E-05
0.6791	6.34282634539E-05	1.48998307995E-05
0.6792	6.34545275826E-05	1.49035525983E-05
0.6793	6.34807877014E-05	1.49072741750E-05
0.6794	6.35070438097E-05	1.49109955302E-05
0.6795	6.35332959071E-05	1.49147166646E-05
0.6796	6.35595439928E-05	1.49184375792E-05
0.6797	6.35857880660E-05	1.49221582746E-05
0.6798	6.36120281264E-05	1.49258787519E-05
0.6799	6.36382641731E-05	1.49295990117E-05
0.68	6.36644962057E-05	1.49333190547E-05
0.6801	6.36907242233E-05	1.49370388818E-05
0.6802	6.37169482257E-05	1.49407584939E-05
0.6803	6.37431682118E-05	1.49444778917E-05
0.6804	6.37693841813E-05	1.49481970760E-05
0.6805	6.37955961338E-05	1.49519160475E-05
0.6806	6.38218040684E-05	1.49556348072E-05
0.6807	6.38480079844E-05	1.49593533556E-05
0.6808	6.38742078817E-05	1.49630716937E-05
0.6809	6.39004037593E-05	1.49667898223E-05
0.681	6.39265956168E-05	1.49705077420E-05
0.6811	6.39527834535E-05	1.49742254537E-05
0.6812	6.39789672691E-05	1.49779429583E-05
0.6813	6.40051470628E-05	1.49816602562E-05
0.6814	6.40313228341E-05	1.49853773487E-05
0.6815	6.40574945826E-05	1.49890942360E-05
0.6816	6.40836623077E-05	1.49928109194E-05
0.6817	6.41098260087E-05	1.49965273993E-05
0.6818	6.41359856852E-05	1.50002436765E-05
0.6819	6.41621413366E-05	1.50039597521E-05
0.682	6.41882929626E-05	1.50076756265E-05
0.6821	6.42144405623E-05	1.50113913006E-05
0.6822	6.42405841355E-05	1.50151067752E-05
0.6823	6.42667236817E-05	1.50188220509E-05
0.6824	6.42928592000E-05	1.50225371287E-05
0.6825	6.43189906904E-05	1.50262520091E-05
0.6826	6.43451181522E-05	1.50299666931E-05
0.6827	6.43712415848E-05	1.50336811814E-05
0.6828	6.43973609879E-05	1.50373954744E-05
0.6829	6.44234763609E-05	1.50411095734E-05
0.683	6.44495877032E-05	1.50448234789E-05
0.6831	6.44756950147E-05	1.50485371915E-05
0.6832	6.45017982946E-05	1.50522507121E-05
0.6833	6.45278975426E-05	1.50559640415E-05
0.6834	6.45539927578E-05	1.50596771803E-05
0.6835	6.45800839408E-05	1.50633901294E-05
0.6836	6.46061710900E-05	1.50671028893E-05
0.6837	6.46322542055E-05	1.50708154610E-05
0.6838	6.46583332869E-05	1.50745278451E-05
0.6839	6.46844083336E-05	1.50782400424E-05
0.684	6.47104793451E-05	1.50819520535E-05
0.6841	6.47365463214E-05	1.50856638792E-05
0.6842	6.47626092613E-05	1.50893755204E-05
0.6843	6.47886681652E-05	1.50930869776E-05
0.6844	6.48147230329E-05	1.50967982517E-05
0.6845	6.48407738618E-05	1.51005093431E-05
0.6846	6.48668206542E-05	1.51042202529E-05
0.6847	6.48928634084E-05	1.51079309816E-05
0.6848	6.49189021242E-05	1.51116415300E-05
0.6849	6.49449368012E-05	1.51153518990E-05
0.685	6.49709674391E-05	1.51190620889E-05
0.6851	6.49969940372E-05	1.51227721007E-05
0.6852	6.50230165956E-05	1.51264819351E-05
0.6853	6.50490351135E-05	1.51301915928E-05
0.6854	6.50750495907E-05	1.51339010745E-05
0.6855	6.51010600269E-05	1.51376103808E-05
0.6856	6.51270664215E-05	1.51413195125E-05
0.6857	6.51530687746E-05	1.51450284704E-05
0.6858	6.51790670852E-05	1.51487372550E-05
0.6859	6.52050613535E-05	1.51524458672E-05
0.686	6.52310515788E-05	1.51561543076E-05
0.6861	6.52570377609E-05	1.51598625769E-05
0.6862	6.52830198995E-05	1.51635706758E-05
0.6863	6.53089979943E-05	1.51672786050E-05
0.6864	6.53349720446E-05	1.51709863653E-05
0.6865	6.53609420505E-05	1.51746939572E-05
0.6866	6.53869080115E-05	1.51784013815E-05
0.6867	6.54128699274E-05	1.51821086389E-05
0.6868	6.54388277977E-05	1.51858157300E-05
0.6869	6.54647816220E-05	1.51895226557E-05
0.687	6.54907314005E-05	1.51932294165E-05
0.6871	6.55166771323E-05	1.51969360130E-05
0.6872	6.55426188175E-05	1.52006424463E-05
0.6873	6.55685564555E-05	1.52043487164E-05
